,Energy Deposited,SiPM Hits,Photons,x_pos,y_pos,z_pos,LCE,log(LCE),Distance
53009,0.534732,2,4132,0.40033464566929133,-0.14774330708661418,7.6790669291338585,0.000484027105517909,-7.633369649679584,7.690914432980604
53010,0.465008,2,3720,-0.22166102362204726,0.3372185039370079,6.046255905511812,0.0005376344086021505,-7.528331766707247,6.059707947065365
53017,0.476408,5,3931,-0.03507035433070867,0.5669566929133859,5.1201614173228345,0.0012719409819384382,-6.66721121298776,5.151574784552151
53019,0.45430600000000004,16,3566,0.2583602362204725,-0.27975590551181106,3.598913385826772,0.00448681996634885,-5.406611076183305,3.6190041360865766
53023,0.5015609999999999,6,3987,0.6940984251968504,0.537492125984252,3.5205236220472442,0.0015048908954100827,-6.4990348781533,3.628327022575069
53032,0.477192,2,3856,-0.2202523622047244,-0.36568503937007873,4.990090551181103,0.0005186721991701245,-7.564238475170491,5.008317118560163
53037,0.45948100000000003,2,3659,0.7158937007874017,-0.2258657480314961,4.205185826771654,0.0005465974309920743,-7.511797984459261,4.2716632550614415
53039,0.46861499999999995,301,3845,0.5873937007874016,-0.35154763779527565,2.652818897637795,0.07828348504551365,-2.5474186171908686,2.739719913609485
53048,0.462333,58,3596,0.11285669291338582,0.14960354330708664,2.9231220472440946,0.016129032258064516,-4.127134385045092,2.9291227963999544
53061,0.473529,12,3776,-0.2312118110236221,-0.4709803149606299,2.9809291338582677,0.0031779661016949155,-5.751513877477391,3.0267507098739133
53064,0.450259,1,3616,0.22193346456692914,-0.0804968503937008,7.41174409448819,0.0002765486725663717,-8.193123721512068,7.415502998974416
53076,0.47956099999999996,7,3816,0.5935314960629922,0.22792755905511813,4.805086614173229,0.0018343815513626835,-6.301047883512863,4.846966884423943
53082,0.48262200000000005,276,3951,0.40196062992125986,-0.27134251968503936,0.29803149606299245,0.06985573272589218,-2.6613231246942406,0.5692292013251494
53085,0.569928,100,4590,0.2145968503937008,-0.42522440944881895,2.257992125984252,0.02178649237472767,-3.8264651170664994,2.307681964135629
53097,0.542956,5,4284,0.08049094488188976,0.11634685039370078,3.8632661417322836,0.0011671335200746965,-6.753204519133539,3.8658557479113935
53101,0.553884,47,4266,0.27496456692913385,0.30404488188976375,0.38134251968503924,0.011017346460384434,-4.508284297321238,0.5598847386646836
53102,0.526308,7,4167,-0.06730669291338584,-0.2138468503937008,3.2220905511811027,0.00167986561075114,-6.38904148236714,3.2298805219922277
53104,0.479994,2,3774,0.13366850393700788,0.023657874015748034,7.202346456692913,0.0005299417064122947,-7.54274354536855,7.2036255764847095
53105,0.469304,24,3801,-0.049843307086614184,-0.37488740157480316,1.8862204724409448,0.006314127861089187,-5.064965638641303,1.9237600135609898
53111,0.469311,13,3760,-0.14118385826771654,0.49114566929133857,3.5397401574803156,0.003457446808510638,-5.667224878922403,3.57643919741099
53113,0.46900200000000003,3,3811,-0.18376338582677168,-0.3283661417322835,4.345349212598426,0.0007871949619522435,-7.147034612205751,4.361611294514496
53115,0.453409,2,3490,0.7384094488188977,0.07731377952755907,7.848047244094488,0.0005730659025787965,-7.4645098346365275,7.883087686950397
53117,0.504292,2,4017,0.23593070866141733,0.21121181102362208,6.415511811023623,0.0004978839930296241,-7.605143453799337,6.423322000786584
53126,0.46053900000000003,3,3789,0.5862086614173229,0.428232283464567,4.445208661417323,0.000791765637371338,-7.141245122350491,4.504098525438975
