,Energy Deposited,SiPM Hits,Photons,x_pos,y_pos,z_pos,LCE,log(LCE),Distance
584,0.526989,3,4324,0.5249921259842519,-0.447744094488189,5.379594488188976,0.0006938020351526364,-7.273323890090989,5.423663739931498
588,0.452908,3,3649,0.5069527559055118,-0.41715354330708665,6.609334645669291,0.000822143052891203,-7.103596147768338,6.641861383216174
589,0.46703900000000004,1,3737,0.39490157480314964,-0.5578858267716535,6.259795275590551,0.0002675943270002676,-8.226038429485484,6.297000932332827
591,0.46836400000000006,71,3820,-0.17193622047244098,0.011595393700787401,2.4627637795275588,0.018586387434554975,-3.9853258245593053,2.4687855214291683
595,0.462334,145,3709,-0.1554787401574803,-0.3687771653543307,1.2730826771653543,0.039094095443515775,-3.2417838350690165,1.3345073020505502
597,0.5250630000000001,12,4195,0.8459055118110237,0.22730275590551183,3.4470944881889762,0.0028605482717520858,-5.8567419691133065,3.556639296900563
598,0.490342,15,3802,0.25031299212598423,-0.002707570866141733,3.258027559055118,0.003945291951604419,-5.5352323219461645,3.2676302576224425
605,0.45680200000000004,38,3692,-0.12811535433070867,0.43717716535433077,2.0259566929133856,0.010292524377031419,-4.576337435896357,2.0765447116503593
607,0.496766,6,4135,-0.22885354330708665,0.35394724409448824,5.564893700787402,0.0014510278113663846,-6.535483138229736,5.580832778085148
613,0.45690600000000003,3,3736,0.30460078740157487,-0.5201653543307087,4.321168897637795,0.0008029978586723769,-7.127158510680624,4.363009772788034
625,0.45529,8,3611,0.10621181102362205,-0.482240157480315,3.7730456692913386,0.002215452783162559,-6.112298479597622,3.8052214312501818
627,0.45422700000000005,27,3691,0.4997125984251969,-0.5694251968503937,3.022314960629921,0.007315090761311298,-4.917815837025669,3.1158217948208167
628,0.46009300000000003,5,3687,0.6515393700787402,0.2705657480314961,3.609414960629921,0.0013561160835367507,-6.603130485800044,3.6777147432596697
644,0.48111499999999996,4,3757,0.12211496062992128,0.18230275590551182,4.838834645669292,0.001064679265371307,-6.845081684454078,4.84380708601714
653,0.534543,2,4395,-0.11562716535433071,0.35492913385826774,6.594976377952757,0.0004550625711035267,-7.695075629559332,6.605532359862006
656,0.544987,8,4437,0.4388897637795276,0.1590023622047244,5.23794094488189,0.001803020058598152,-6.318292209699074,5.25870053511391
662,0.481533,55,3940,0.5706496062992127,0.29073897637795276,1.626031496062992,0.013959390862944163,-4.271602817059509,1.7476122429599759
668,0.471571,7,3765,0.7240866141732284,-0.49802755905511814,4.179184251968504,0.0018592297476759628,-6.2875929911786805,4.270587065767984
669,0.46459700000000004,31,3765,0.1371759842519685,-0.2727783464566929,2.3261062992125985,0.008233731739707836,-4.799515935748848,2.346059630995699
675,0.551667,286,4260,-0.16464448818897637,-0.5190590551181103,0.7433385826771651,0.06713615023474179,-2.7010326284435635,0.9214566504657786
682,0.531188,2,4229,0.21840354330708664,-0.03759255905511811,5.604555118110236,0.0004729250413809411,-7.656573656912543,5.6089349595231575
683,0.45722399999999996,2,3611,0.1863732283464567,-0.24070984251968508,6.224641732283464,0.0005538631957906397,-7.498592840717513,6.232081586742508
691,0.47675,5,3892,-0.20971338582677165,-0.34232165354330707,5.028814960629921,0.0012846865364850976,-6.657240530871795,5.044813547291403
716,0.468233,2,3745,0.6814527559055119,-0.14944251968503938,6.027287401574803,0.000534045393858478,-7.535029715391374,6.067528685255915
719,0.48392399999999997,1,3854,0.43282283464566934,0.11340196850393701,5.845791338582677,0.0002594706798131811,-8.256866848974312,5.862889388936101
727,0.515425,104,4179,0.0830232283464567,-0.5139291338582678,2.789283464566929,0.024886336444125388,-3.693436363306543,2.837449251842201
728,0.461229,3,3627,-0.09398070866141732,0.4212086614173229,7.7898740157480315,0.0008271298593879239,-7.097548850614793,7.801819421857944
731,0.496558,1,4057,-0.1345216535433071,-0.20829055118110237,6.679007874015748,0.00024648755237860487,-8.308199063206446,6.683608846285644
732,0.46581300000000003,24,3706,0.28318031496062995,0.0894700787401575,2.4885196850393703,0.0064759848893685915,-5.03965457649736,2.5061776091489243
753,0.455153,79,3766,0.173051968503937,-0.35464291338582676,2.840393700787401,0.02097716409984068,-3.8643208567500764,2.867674136873055
754,0.458639,4,3785,-0.13556653543307087,-0.15438818897637796,0.11412204724409414,0.0010568031704095112,-6.852506804751658,0.23502731775671334
755,0.5282399999999999,51,4181,0.36450708661417325,-0.1564496062992126,1.012716535433071,0.012198038746711314,-4.406480098632239,1.0876289241477046
756,0.475707,2,3870,0.5395866141732284,0.06659173228346457,7.949291338582678,0.0005167958656330749,-7.5678626054638825,7.967861755745328
762,0.522386,41,4036,0.2496744094488189,-0.22932637795275593,1.996051181102362,0.010158572844400396,-4.589437314769191,2.0246353291244032
769,0.48054399999999997,24,3909,0.4432716535433071,0.08894566929133858,2.223877952755905,0.0061396776669224865,-5.092983035445009,2.2693686874711427
772,0.502124,2,3924,0.8309055118110237,-0.2564492125984252,6.30363779527559,0.0005096839959225281,-7.581719640125308,6.363334002095693
777,0.560476,4,4394,0.3100653543307087,-0.38327795275590554,0.29065748031496064,0.0009103322712790169,-7.001700891824665,0.5722973736511708
779,0.5373439999999999,64,4338,-0.21068307086614174,0.4980354330708662,1.5613897637795275,0.01475334255417243,-4.216285608027148,1.6523815066077088
781,0.45576300000000003,3,3736,0.7605196850393701,-0.12616023622047245,6.306968503937008,0.0008029978586723769,-7.127158510680624,6.353908899739515
783,0.47290600000000005,12,3845,0.19793425196850398,-0.4505984251968504,3.8093586614173227,0.0031209362808842654,-5.769622232151744,3.8410194376242606
791,0.475846,10,3748,-0.23455039370078742,-0.5289015748031497,2.9666417322834646,0.0026680896478121665,-5.926392550364267,3.022534355593048
792,0.522667,5,4183,-0.26828661417322835,0.003639468503937008,6.788007874015747,0.0011953143676786994,-6.7293460590080985,6.793308608533497
794,0.545787,79,4415,-0.2058228346456693,0.43295275590551185,2.0273740157480313,0.017893544733861833,-4.023315260571039,2.0832802326710764
805,0.524877,3,4248,0.6342519685039371,-0.4561692913385827,6.555610236220472,0.0007062146892655367,-7.255591274253665,6.601999057190943
806,0.47874799999999995,13,3766,0.2632791338582677,-0.3609562992125984,2.39796062992126,0.0034519383961763143,-5.668819351755561,2.439225396497581
819,0.542903,8,4335,0.2907649606299213,0.5546220472440946,4.098225196850393,0.001845444059976932,-6.295035347534807,4.145793005170277
822,0.47481,5,3831,0.7454133858267716,0.5038031496062992,5.7179960629921265,0.0013051422605063951,-6.641443232266549,5.788344988484741
823,0.478333,12,3862,0.2824669291338583,-0.004709291338582678,3.5201889763779524,0.0031071983428275505,-5.774033813200459,3.531506785055365
825,0.46526899999999993,3,3836,0.14236259842519686,-0.45978346456692915,7.45567716535433,0.0007820646506777894,-7.153573147335219,7.471197356361664
840,0.465975,90,3781,0.2837118110236221,-0.11261692913385829,1.5572165354330707,0.02380322665961386,-3.7379341335606675,1.5868516952343152
841,0.549145,3,4337,0.06350354330708662,-0.5276732283464568,5.9708031496063,0.0006917223887479825,-7.276325855167257,5.994410895765708
851,0.539501,3,4369,0.07729763779527558,0.14706062992125987,4.806661417322834,0.000686655985351339,-7.283677140283326,4.80953175833797
853,0.46283900000000006,34,3745,-0.013029251968503937,0.15618543307086616,0.07980708661417285,0.009078771695594125,-4.701816371335158,0.17587729240648112
857,0.48013900000000004,1,3963,0.7048700787401575,-0.06217677165354331,6.56542125984252,0.00025233409033560434,-8.284756593190435,6.603443351618044
859,0.478677,18,3817,0.08815,0.5138937007874016,4.947799212598425,0.004715745349751114,-5.3568482948490646,4.97519589628374
862,0.475393,19,3799,0.5177992125984252,0.12386968503937008,0.6275590551181102,0.005001316135825217,-5.2980541740211855,0.8229763612036722
871,0.47636000000000006,95,3874,0.5205905511811023,0.022104685039370082,0.44928346456692914,0.024522457408363448,-3.7081659523664006,0.6880107343733793
882,0.482397,15,3935,0.2953807086614173,0.5144763779527559,3.7748173228346458,0.0038119440914866584,-5.569615959749293,3.821149241693293
892,0.48289899999999997,1,3932,0.3097685039370079,0.005903858267716535,7.19140157480315,0.000254323499491353,-8.276903481267057,7.1980725191995
893,0.457233,51,3720,0.3706858267716535,-0.029807480314960635,1.036586614173228,0.013709677419354839,-4.289653314542867,1.101275749635498
898,0.526726,6,3900,0.15540275590551184,0.4876850393700788,7.126515748031496,0.0015384615384615385,-6.476972362889683,7.144873226384729
904,0.478177,7,3888,0.6456023622047244,-0.5425551181102363,3.077799212598425,0.001800411522633745,-6.319740016525016,3.191240583118643
925,0.481558,11,3829,0.49814960629921257,-0.03631755905511811,3.982817913385827,0.002872812744841995,-5.852463678678924,4.014014265861397
927,0.45259499999999997,510,3547,0.23117716535433072,0.03351614173228347,0.13086614173228284,0.14378347899633492,-1.9394467290552504,0.2677539179727834
939,0.45385600000000004,9,3655,0.15302480314960631,0.0002559011811023622,2.3991968503937007,0.0024623803009575923,-6.0066267948476595,2.4040720003368126
941,0.5320199999999999,1,4199,0.560996062992126,0.4048188976377953,4.326057480314961,0.00023815194093831864,-8.342601680684194,4.381023652705652
950,0.475959,13,3844,0.43058267716535437,-0.287042125984252,0.7232755905511806,0.0033818938605619147,-5.689319412628646,0.8893380706185933
970,0.474079,29,3749,0.8174409448818899,-0.16305984251968503,1.7934133858267716,0.007735396105628167,-4.861948586749438,1.977657650624745
986,0.465344,1,3739,0.39390157480314963,-0.014749409448818898,6.11092125984252,0.0002674511901577962,-8.226573474977114,6.123621039851077
990,0.46160100000000004,5,3606,-0.07593110236220472,0.20046889763779527,4.409314960629922,0.0013865779256794233,-6.5809164913291625,4.414522820561799
993,0.465347,2,3767,0.3445177165354331,-0.5273976377952756,4.95461811023622,0.0005309264666843643,-7.540887027132095,4.994505114987826
997,0.520053,4,4229,-0.06775039370078739,0.5464094488188976,4.406925196850394,0.0009458500827618822,-6.963426476352598,4.4411871264606795
1003,0.45417799999999997,3,3656,0.08918937007874016,0.547972440944882,6.712771653543307,0.0008205689277899343,-7.105512643905931,6.735690893470741
1004,0.51085,5,4103,0.13625236220472442,0.5054370078740158,4.239640551181102,0.0012186205215695832,-6.710035780008086,4.271836054713969
1005,0.470013,3,3804,-0.15248582677165357,-0.18679409448818896,5.376425196850393,0.0007886435331230284,-7.145196134997171,5.38182978720339
1010,0.465026,13,3802,0.2399149606299213,-0.05537204724409449,3.22757874015748,0.0034192530247238295,-5.678333165586838,3.2369568696333606
1020,0.588088,6,4374,-0.07774094488188978,-0.26285078740157486,4.884181102362205,0.0013717421124828531,-6.591673732008658,4.891866640825446
1027,0.456895,8,3639,-0.11028779527559056,0.3401251968503937,4.508826771653544,0.0021984061555372354,-6.120022655932324,4.522982136168458
1033,0.538061,4,4331,0.4299488188976378,-0.2535755905511811,4.261847637795276,0.0009235742322789194,-6.987259380094736,4.2909791254183505
1036,0.472764,15,3897,-0.08475393700787402,-0.23455866141732284,4.271233858267717,0.003849114703618168,-5.559912104236499,4.278509047261294
1038,0.47831999999999997,1,3684,0.22269685039370082,0.1877417322834646,6.967751968503937,0.0002714440825190011,-8.211754397375197,6.973837418509738
1056,0.502332,14,4148,0.2275192913385827,0.11760629921259844,3.183905511811023,0.0033751205400192863,-5.6913242397341595,3.1941901286063588
1059,0.46656800000000004,6,3797,-0.21380314960629923,-0.3208582677165355,0.7774645669291336,0.0015801948907031868,-6.4502070910037475,0.8678208153610598
1065,0.47061800000000004,23,3869,0.1504476377952756,0.15696220472440944,1.5386811023622047,0.005944688550012923,-5.125257138771364,1.5539662673934385
1067,0.45988199999999996,62,3619,-0.22822598425196852,0.15797795275590554,1.9266850393700787,0.01713180436584692,-4.066818638518651,1.9465763212309988
1070,0.52132,5,4195,0.5069645669291338,0.2051496062992126,5.311952755905512,0.0011918951132300357,-6.732210706467206,5.340031976876031
1074,0.485073,42,3911,0.36971181102362205,-0.17520905511811025,0.5553228346456692,0.010738941447200204,-4.533878756472146,0.6897597312721646
1075,0.5371279999999999,21,4374,-0.1016988188976378,-0.4593188976377953,4.21958188976378,0.004801097393689987,-5.33891076351329,4.2457258300454175
1077,0.45533999999999997,59,3736,0.04458543307086615,-0.37304842519685044,2.1414330708661415,0.015792291220556746,-4.148233355443014,2.1741408844376116
1081,0.517728,15,4214,-0.047583464566929135,0.4628149606299213,3.8403850393700787,0.003559563360227812,-5.638117393261925,3.8684646986240665
1086,0.461404,3,3704,0.3849685039370079,-0.10022165354330709,6.519854330708662,0.0008099352051835853,-7.11855630709796,6.531978691217765
1094,0.45557600000000004,10,3726,0.3931177165354331,0.2451437007874016,0.4615826771653542,0.0026838432635534087,-5.920505458167488,0.6539843583365827
1095,0.465192,95,3617,-0.2061220472440945,0.04922755905511811,0.823622047244094,0.026264860381531654,-3.6395233403515572,0.850448662552405
1111,0.45373500000000005,10,3680,0.47747637795275594,-0.35990393700787404,3.570484251968504,0.002717391304347826,-5.908082938168931,3.6202033546379324
1113,0.5499,2,4289,0.14033110236220472,0.3141122047244094,3.9910869685039367,0.00046630916297505244,-7.670661703956935,4.005887477901616
1123,0.50783,82,4020,-0.10649094488188977,0.24822007874015753,0.6013307086614171,0.020398009950248756,-3.8923179343488137,0.6592056962821619
1135,0.479858,12,3844,0.6900118110236221,0.12391535433070867,3.4951181102362203,0.003121748178980229,-5.7693621203021825,3.5647330782110758
1136,0.477808,168,3974,0.4164133858267717,0.5326496062992127,0.536023622047244,0.042274786109713136,-3.1635644437085033,0.8628076462219542
1147,0.471666,54,3812,0.6506653543307087,-0.03170527559055119,1.17898031496063,0.01416579223504722,-4.256925218209818,1.3469837455928138
1152,0.49394399999999994,4,3928,-0.04546771653543307,-0.09905669291338584,4.022169803149606,0.0010183299389002036,-6.889591308354466,4.023646289999461
1154,0.45506599999999997,25,3668,0.11546456692913386,-0.5038267716535434,2.2158346456692914,0.006815703380588877,-4.988526008508154,2.275323418549398
1156,0.468983,10,3790,-0.11380905511811025,-0.22171220472440947,3.6405374015748033,0.002638522427440633,-5.937536205082426,3.649057600945161
1165,0.462117,2,3664,-0.02428736220472441,-0.07472519685039371,4.889755905511811,0.0005458515283842794,-7.513163545234075,4.890387157116994
1168,0.5515399999999999,4,4363,-0.21918700787401577,0.07050551181102363,6.257885826771654,0.0009168003667201467,-6.994620812003719,6.262120167525216
1177,0.526751,3,4116,0.786976377952756,-0.032937362204724416,4.717602362204725,0.0007288629737609329,-7.22402480828583,4.782905888386709
1186,0.521202,18,4091,0.4249566929133859,-0.05384251968503937,0.5885275590551181,0.004399902224395014,-5.426172960033234,0.7279092632638297
1187,0.478767,4,3785,-0.05637598425196851,-0.0947988188976378,4.006411102362205,0.0010568031704095112,-6.852506804751658,4.007929014939749
1189,0.467283,34,3842,0.04239212598425197,0.1196212598425197,1.8394566929133858,0.008849557522123894,-4.727387818712341,1.8438295103549096
1191,0.477476,8,3813,0.31848897637795276,0.13130866141732286,4.617744094488189,0.002098085496984002,-6.166730018177728,4.630576391208553
1192,0.47264399999999995,14,3797,0.5249370078740158,-0.3073074803149607,2.7766535433070865,0.003687121411640769,-5.602909230616544,2.8424991907216177
1201,0.488914,146,3932,0.179696062992126,0.04177637795275591,1.566279527559055,0.037131230925737536,-3.293296859558721,1.5771073201467103
1205,0.544533,20,4343,0.13168267716535434,0.06463897637795275,1.5969094488188975,0.004605111673958094,-5.380588358980831,1.6036328483975686
1209,0.459438,2,3771,0.24695669291338584,0.016794212598425198,7.397618110236221,0.0005303632988597189,-7.541948316698412,7.4017581261918055
1215,0.46503900000000004,15,3738,0.5418070866141733,-0.5461496062992126,5.985464566929134,0.0040128410914927765,-5.518255786913298,6.034701350815158
1217,0.5216930000000001,77,4191,0.6414291338582678,-0.5651811023622048,1.2972913385826772,0.01837270341207349,-3.9968892260713877,1.5536491976605142
1220,0.563682,6,4420,-0.1179464566929134,0.4560472440944882,7.205007874015749,0.0013574660633484162,-6.602135505843689,7.220389803890198
1224,0.478468,19,3961,-0.26667874015748033,-0.32421456692913386,3.1187244094488187,0.004796768492804847,-5.339812818455476,3.1468515341453447
1227,0.478472,35,3987,0.711259842519685,-0.28505354330708665,2.993287401574803,0.008778530223225483,-4.735446285891942,3.089808336217554
1237,0.46917299999999995,8,3724,-0.07391614173228346,0.5013503937007874,4.905972440944882,0.0021482277121374865,-6.143112096717122,4.932076784132948
1238,0.458527,13,3580,-0.2608055118110237,-0.3324444881889764,3.220629921259843,0.0036312849162011174,-5.618168721933209,3.248229662821338
1242,0.47855299999999995,11,3810,-0.20033031496062995,-0.10587086614173229,5.705334645669292,0.0028871391076115485,-5.847489195322376,5.709832247488903
1243,0.552822,3,4433,0.4073464566929134,-0.08345157480314962,6.000948818897639,0.0006767426122264832,-7.298219546076944,6.015337233118885
1252,0.614792,7,4770,0.5974370078740158,-0.397003937007874,4.233541732283465,0.0014675052410901468,-6.524191434827074,4.293881542772563
1261,0.496332,7,3975,0.3106385826771653,-0.16713267716535435,3.164547244094488,0.001761006289308176,-6.341869878033119,3.184146498032111
1273,0.48496999999999996,10,3862,0.7669055118110236,0.316107874015748,4.013872559055118,0.002589331952356292,-5.956355369994414,4.0986877378493425
1274,0.455854,3,3720,0.3464405511811024,0.537748031496063,7.806011811023622,0.0008064516129032258,-7.122866658599083,7.832178138597261
1275,0.5372100000000001,1,4373,0.6514488188976378,0.27580984251968504,6.8764015748031495,0.000228675966155957,-8.38320455141292,6.912695223342998
1279,0.528774,25,4289,0.6480433070866142,0.08700866141732284,2.535161417322835,0.0058288645371881555,-5.14493305964868,2.618124146579706
1282,0.47292,8,3762,0.814208661417323,-0.22744527559055117,4.508086614173228,0.002126528442317916,-6.153264468181139,4.586666765593866
1284,0.499331,97,4033,0.11766102362204726,0.10330472440944884,0.7677007874015749,0.024051574510290108,-3.7275548163699854,0.7835052530405257
1289,0.46675900000000003,2,3710,0.04372755905511811,-0.4466692913385827,5.878385826771654,0.0005390835579514825,-7.5256399750415355,5.89549365902769
1290,0.482907,288,3843,0.4104803149606299,-0.5134527559055119,1.0803622047244092,0.07494145199063232,-2.591048110428898,1.2646384127149268
1294,0.455899,15,3714,0.5465078740157481,-0.4816653543307087,3.2635866141732284,0.004038772213247173,-5.511814540810441,3.3439004109175285
1304,0.544303,13,4371,0.2336736220472441,-0.055161023622047244,3.4422992125984253,0.0029741477922672157,-5.8177977374017775,3.45066225081845
1313,0.508067,8,3908,0.1269704724409449,-0.1767208661417323,4.7660511811023625,0.0020470829068577278,-6.191339471482838,4.771016204781638
1318,0.518772,2,4147,0.584484251968504,0.21333070866141732,5.767775590551181,0.0004822763443453099,-7.636993279686436,5.801238410461614
1330,0.537255,37,4328,0.1971240157480315,0.16402244094488191,3.0265433070866146,0.008548983364140481,-4.7619429078820925,3.037387961454534
1331,0.455926,8,3703,-0.12198503937007875,-0.4061811023622047,6.7667598425196855,0.002160410477990818,-6.137457039233777,6.780037035598208
1334,0.530095,94,4254,0.193096062992126,-0.1563992125984252,1.2628188976377952,0.022096850023507288,-3.8123202134901786,1.2870347203846533
1338,0.46302299999999996,127,3748,0.2656496062992126,-0.36455905511811026,0.4706023622047244,0.03388473852721451,-3.3847905568997216,0.6518739151923496
1341,0.5324260000000001,3,4217,0.5164291338582677,-0.24126220472440946,7.095535433070866,0.0007114062129475931,-7.24826696507845,7.118393750256462
1343,0.516232,22,4127,0.1285937007874016,-0.1716468503937008,2.319066929133858,0.005330748727889508,-5.234263576394266,2.328963375181031
1349,0.47288199999999997,3,3852,-0.03446098425196851,0.5222244094488189,5.195086614173229,0.000778816199376947,-7.157735484249907,5.221382079681743
1351,0.480116,16,3865,0.21163858267716534,0.16550826771653543,1.2917913385826771,0.004139715394566624,-5.487128238781741,1.3194350074169445
1355,0.46449399999999996,1,3851,-0.01303240157480315,-0.1153740157480315,6.737204724409449,0.00025967281225655674,-8.25608813381491,6.738205139768723
1357,0.457239,4,3568,0.1783452755905512,-0.25629094488188975,3.193700787401575,0.0011210762331838565,-6.79346613258001,3.2089276721676607
1364,0.476261,9,3865,0.1515724409448819,-0.05422204724409449,3.944146062992126,0.002328589909443726,-6.062492383685303,3.9474298475688734
1365,0.525085,13,4225,-0.03179696850393701,-0.05752716535433071,0.22567322834645626,0.003076923076923077,-5.783825182329737,0.23505069230286613
1371,0.480387,163,3704,-0.04818622047244095,0.28740551181102364,0.7651259842519682,0.04400647948164147,-3.1234183949593075,0.8187439232387123
1377,0.470763,7,3862,-0.15829015748031494,0.2524444881889764,7.01548031496063,0.0018125323666494044,-6.3130303139331465,7.0218051840799625
1383,0.476559,76,3843,0.6506023622047244,-0.11740984251968503,0.5046456692913379,0.019776216497527973,-3.923275250278513,0.8317065325951017
1400,0.45813999999999994,170,3604,0.010448228346456694,0.1668929133858268,0.46598031496062975,0.04716981132075472,-3.054001181677967,0.49507581636027875
1405,0.47913500000000003,8,3920,0.4297913385826772,-0.4586496062992126,4.498976377952756,0.0020408163265306124,-6.194405391104672,4.542671956619365
1421,0.457167,1,3684,0.39344291338582676,-0.42601181102362207,5.5935551181102365,0.0002714440825190011,-8.211754397375197,5.623534675678846
1423,0.544967,6,4342,0.6650196850393701,0.29131692913385826,5.386511811023622,0.0013818516812528789,-6.584330881210182,5.435220899373532
1426,0.519357,59,4091,-0.19858385826771655,0.15536102362204723,2.2646377952755903,0.014421901735516988,-4.239007274023679,2.2786304966396087
1447,0.477261,1,3916,-0.16846417322834648,0.24281141732283468,6.086035433070866,0.0002553626149131767,-8.272826003650401,6.093206451010659
1448,0.49026499999999995,6,3818,0.47597244094488195,-0.3575452755905512,5.540476377952755,0.001571503404924044,-6.455722535057638,5.572366362981587
1467,0.468034,128,3775,-0.1747444881889764,0.03656322834645669,1.6549015748031495,0.03390728476821192,-3.384125397763508,1.664503447910363
1469,0.514887,1,4055,-0.029903858267716535,-0.42204330708661425,5.052196850393701,0.0002466091245376079,-8.307705966549513,5.069882425552286
1478,0.469232,94,3818,0.06402598425196851,-0.46714566929133866,1.1754055118110236,0.02462022001047669,-3.704187222015689,1.2664527311324416
1479,0.5017699999999999,30,4047,0.12484173228346458,0.1593031496062992,2.749291338582677,0.007412898443291327,-4.90453376321371,2.7567310017482214
1480,0.45258100000000007,4,3672,0.6598818897637795,0.06871653543307087,4.397515748031497,0.0010893246187363835,-6.822197390620491,4.4472812846575325
1485,0.476021,20,3753,0.36082322834645675,-0.18903385826771654,2.742153543307087,0.005329070077271516,-5.23457852558103,2.7722433617483064
1488,0.471013,95,3891,0.307092125984252,-0.180901968503937,1.4922204724409447,0.02441531739912619,-3.7125445813840128,1.5341945881869103
1491,0.480473,1,3870,-0.058280708661417324,0.237192125984252,6.648704724409448,0.00025839793281653745,-8.261009786023827,6.653189555244577
1492,0.594341,3,4670,-0.021705433070866142,0.059227559055118104,6.27157874015748,0.0006423982869379015,-7.350302061994833,6.271895959243242
1496,0.460475,1,3757,0.2975472440944882,-0.14385590551181104,7.01355905511811,0.00026616981634282674,-8.231376045573969,7.02134171676953
1523,0.46269,1,3790,0.2718153543307087,-0.07882637795275592,6.561535433070867,0.0002638522427440633,-8.240121298076472,6.5676361367051665
1543,0.558772,21,4411,0.17376929133858268,-0.42460236220472447,3.8263905511811025,0.004760825209703015,-5.3473342623815165,3.8537965154857576
1566,0.5378310000000001,415,4191,-0.1401488188976378,-0.08814685039370079,0.55455905511811,0.09902171319494155,-2.312416127694373,0.578746321185909
1572,0.46883500000000006,10,3791,0.6515511811023622,-0.3643393700787402,4.06386811023622,0.002637826431020839,-5.937800022522289,4.131862308400435
1573,0.490613,4,3891,0.32055078740157483,-0.43600000000000005,4.648685039370079,0.0010280133641737343,-6.880127111864663,4.6800770722891905
1575,0.534738,2,4262,0.2913925196850394,0.1813456692913386,6.234649606299213,0.0004692632566870014,-7.664346632098617,6.244089330368844
1582,0.47531,96,3829,0.1838527559055118,0.3895712598425197,0.5595866141732282,0.02507182031862105,-3.686010760009458,0.706190329239361
1583,0.45695399999999997,2,3726,0.540496062992126,-0.2504259842519685,6.587330708661417,0.0005367686527106817,-7.529943370601589,6.6142100838249975
1586,0.47663599999999995,3,3878,0.011349881889763781,-0.25808188976377955,3.4714055118110236,0.0007735946364105209,-7.164462547134487,3.4810043534984136
1589,0.482419,2,3845,-0.1248972440944882,-0.29945590551181106,2.839712598425197,0.0005201560468140442,-7.5613817013797995,2.858188377728641
1598,0.48964399999999997,4,3728,-0.13931141732283467,-0.44529921259842525,5.774326771653544,0.001072961373390558,-6.837332814685591,5.793146703266897
1606,0.562099,32,4473,-0.02367917322834646,0.33014645669291337,4.237368503937008,0.007154035323049408,-4.940078700633122,4.250276370339818
1610,0.47579099999999996,38,3881,-0.08712637795275589,-0.15269330708661416,2.9726968503937004,0.00979129090440608,-4.626261971642521,2.97789066557267
1627,0.48213999999999996,201,3953,-0.19955236220472444,0.1149755905511811,1.236051181102362,0.05084745762711865,-2.9789251552376097,1.2573237665727242
1633,0.464678,2,3572,0.6227677165354332,0.21782637795275592,4.250518897637796,0.0005599104143337066,-7.487733761436444,4.3014182380776225
1635,0.463351,5,3743,-0.15141377952755905,-0.4780669291338583,6.265791338582677,0.0013358268768367619,-6.618204795470328,6.285826534356479
1639,0.50772,2,4111,0.5308346456692914,0.23371929133858269,6.009665354330709,0.00048649963512527365,-7.628274406337933,6.037589568629976
1640,0.47438500000000006,599,3889,-0.17853661417322836,-0.12158818897637796,0.047401574803149354,0.15402417073797892,-1.870645736040298,0.22114682813193176
1657,0.45953900000000003,96,2682,0.028060590551181104,0.14935511811023622,0.025905511811023112,0.035794183445190156,-3.3299698723737876,0.15416044755382202
1658,0.474739,115,3761,0.16081968503937008,-0.11104566929133859,1.3066811023622042,0.03057697420898697,-3.487508030107086,1.321215203907005
1661,0.468778,8,3751,-0.19568543307086617,-0.24178267716535434,2.557295275590551,0.0021327645961077045,-6.150336208402051,2.5761426160543075
1664,0.488098,1,3894,0.21656771653543308,0.027285433070866144,5.829086614173228,0.00025680534155110427,-8.267192185932146,5.833172106687471
1665,0.452896,14,3611,0.172501968503937,-0.010380984251968504,4.06686062992126,0.003877042370534478,-5.552682691662199,4.070530687413537
1673,0.481196,14,3991,0.07346496062992126,0.1955704724409449,1.9786889763779527,0.003507892758707091,-5.652739775433475,1.9896871551504676
1674,0.465026,129,3683,0.03101043307086614,-0.4483346456692914,0.9809724409448816,0.03502579418951941,-3.3516705120833934,1.0790146112819838
1679,0.467683,1,3801,0.5292716535433071,-0.2104425196850394,4.859685039370079,0.00026308866087871614,-8.24301946898925,4.892949337486872
1681,0.46425900000000003,166,3760,-0.07659133858267718,-0.13100787401574804,0.9967519685039369,0.04414893617021277,-3.120186448027397,1.0082379594701272
1686,0.505993,86,3898,-0.04159763779527559,0.2692933070866142,0.10096062992125954,0.022062596203181118,-3.8138715838139983,0.2905895688181012
1687,0.480253,2,3749,-0.05870748031496064,0.19062755905511813,4.97134251968504,0.0005334755934915977,-7.536097236175967,4.975342388473847
1694,0.471563,6,3858,-0.0007447755905511812,0.4360590551181103,4.874094488188977,0.0015552099533437014,-6.466144724237619,4.893561600106342
1712,0.45298299999999997,200,3587,0.332882283464567,-0.3493267716535433,0.4435196850393701,0.05575689991636465,-2.886754110984246,0.6554002739211308
1719,0.501672,9,3937,-0.0648751968503937,0.17633110236220473,2.5478307086614174,0.002286004572009144,-6.080949713607518,2.554749061811118
1723,0.46583900000000006,7,3747,-0.05197952755905512,-0.17370511811023623,3.5726850393700786,0.0018681611956231651,-6.282800649738374,3.57728300947545
1731,0.555133,254,4314,-0.08480433070866143,0.12025472440944883,2.694629921259843,0.05887807139545665,-2.8322865599305653,2.6986447313046904
1743,0.535013,2,4237,0.5181929133858268,0.08780433070866141,7.0543661417322845,0.0004720320981826764,-7.658463570066614,7.073917949594364
1746,0.473166,2,3911,0.5900314960629922,0.22653070866141736,5.1245393700787405,0.0005113781641523907,-7.5784011941955685,5.1633668360673335
