# mesh name: boxMesh_1
# primitive scorer name: nOfStepGamma
# iX, iY, iZ, total(value) , total(val^2), entry
2,4,26,0,0,0
2,4,27,0,0,0
2,4,28,0,0,0
2,4,29,0,0,0
2,5,0,0,0,0
2,5,1,0,0,0
2,5,2,0,0,0
2,5,3,0,0,0
2,5,4,0,0,0
2,5,5,0,0,0
2,5,6,0,0,0
2,5,7,0,0,0
2,5,8,1,1,1
2,5,9,1,1,1
2,5,10,1,1,1
2,5,11,0,0,0
2,5,12,0,0,0
2,5,13,0,0,0
2,5,14,0,0,0
2,5,15,0,0,0
2,5,16,0,0,0
2,5,17,0,0,0
2,5,18,0,0,0
2,5,19,2,2,2
2,5,20,1,1,1
2,5,21,3,5,2
2,5,22,3,5,2
2,5,23,0,0,0
2,5,24,3,5,2
2,5,25,2,2,2
2,5,26,1,1,1
2,5,27,0,0,0
2,5,28,3,9,1
2,5,29,5,17,2
2,6,0,0,0,0
2,6,1,0,0,0
2,6,2,0,0,0
2,6,3,0,0,0
2,6,4,0,0,0
2,6,5,0,0,0
2,6,6,0,0,0
2,6,7,0,0,0
2,6,8,2,4,1
2,6,9,4,10,2
2,6,10,3,5,2
2,6,11,7,49,1
2,6,12,4,10,2
2,6,13,1,1,1
2,6,14,4,10,2
2,6,15,0,0,0
2,6,16,0,0,0
2,6,17,0,0,0
2,6,18,2,4,1
2,6,19,7,21,3
2,6,20,6,14,3
2,6,21,1,1,1
2,6,22,5,17,2
2,6,23,2,2,2
2,6,24,2,2,2
2,6,25,0,0,0
2,6,26,3,9,1
2,6,27,1,1,1
2,6,28,3,9,1
2,6,29,2,2,2
2,7,0,0,0,0
2,7,1,0,0,0
2,7,2,0,0,0
2,7,3,1,1,1
2,7,4,5,17,2
2,7,5,0,0,0
2,7,6,2,4,1
2,7,7,0,0,0
2,7,8,0,0,0
2,7,9,0,0,0
2,7,10,5,25,1
2,7,11,0,0,0
2,7,12,9,29,3
2,7,13,5,11,3
2,7,14,4,10,2
2,7,15,2,4,1
2,7,16,2,4,1
2,7,17,2,2,2
2,7,18,2,2,2
2,7,19,3,3,3
2,7,20,2,2,2
2,7,21,0,0,0
2,7,22,5,7,4
2,7,23,5,7,4
2,7,24,7,27,3
2,7,25,1,1,1
2,7,26,0,0,0
2,7,27,1,1,1
2,7,28,1,1,1
2,7,29,0,0,0
2,8,0,0,0,0
2,8,1,0,0,0
2,8,2,1,1,1
2,8,3,1,1,1
2,8,4,1,1,1
2,8,5,0,0,0
2,8,6,0,0,0
2,8,7,0,0,0
2,8,8,0,0,0
2,8,9,2,2,2
2,8,10,0,0,0
2,8,11,0,0,0
2,8,12,0,0,0
2,8,13,0,0,0
2,8,14,0,0,0
2,8,15,1,1,1
2,8,16,0,0,0
2,8,17,4,8,2
2,8,18,3,3,3
2,8,19,4,10,2
2,8,20,2,2,2
2,8,21,5,9,3
2,8,22,6,14,3
2,8,23,2,2,2
2,8,24,0,0,0
2,8,25,2,4,1
2,8,26,0,0,0
2,8,27,3,5,2
2,8,28,1,1,1
2,8,29,2,4,1
2,9,0,0,0,0
2,9,1,0,0,0
2,9,2,2,4,1
2,9,3,1,1,1
2,9,4,1,1,1
2,9,5,0,0,0
2,9,6,1,1,1
2,9,7,0,0,0
2,9,8,0,0,0
2,9,9,2,4,1
2,9,10,0,0,0
2,9,11,4,16,1
2,9,12,8,32,2
2,9,13,5,13,2
2,9,14,2,2,2
2,9,15,0,0,0
2,9,16,5,11,3
2,9,17,3,9,1
2,9,18,7,15,4
2,9,19,5,9,3
2,9,20,6,18,2
2,9,21,6,26,2
2,9,22,5,7,4
2,9,23,3,5,2
2,9,24,0,0,0
2,9,25,2,2,2
2,9,26,0,0,0
2,9,27,0,0,0
2,9,28,2,4,1
2,9,29,1,1,1
2,10,0,0,0,0
2,10,1,0,0,0
2,10,2,1,1,1
2,10,3,1,1,1
2,10,4,3,9,1
2,10,5,0,0,0
2,10,6,2,4,1
2,10,7,1,1,1
2,10,8,5,9,3
2,10,9,3,3,3
2,10,10,0,0,0
2,10,11,5,17,2
2,10,12,10,46,3
2,10,13,4,8,2
2,10,14,7,25,2
2,10,15,4,10,2
2,10,16,5,7,4
2,10,17,9,23,5
2,10,18,9,31,4
2,10,19,6,10,4
2,10,20,8,14,5
2,10,21,7,13,4
2,10,22,4,6,3
2,10,23,4,6,3
2,10,24,2,4,1
2,10,25,4,6,3
2,10,26,5,13,2
2,10,27,3,5,2
2,10,28,6,10,4
2,10,29,6,18,3
2,11,0,0,0,0
2,11,1,2,4,1
2,11,2,0,0,0
2,11,3,0,0,0
2,11,4,2,4,1
2,11,5,3,5,2
2,11,6,10,50,2
2,11,7,5,13,2
2,11,8,8,30,3
2,11,9,3,5,2
2,11,10,2,4,1
2,11,11,15,79,5
2,11,12,7,19,3
2,11,13,0,0,0
2,11,14,0,0,0
2,11,15,7,25,2
2,11,16,4,8,2
2,11,17,0,0,0
2,11,18,8,24,3
2,11,19,7,29,2
2,11,20,5,7,4
2,11,21,5,7,4
2,11,22,16,38,9
2,11,23,10,18,7
2,11,24,2,4,1
2,11,25,1,1,1
2,11,26,5,13,2
2,11,27,7,25,2
2,11,28,7,19,3
2,11,29,6,14,3
2,12,0,1,1,1
2,12,1,1,1,1
2,12,2,0,0,0
2,12,3,0,0,0
2,12,4,2,4,1
2,12,5,3,5,2
2,12,6,6,20,2
2,12,7,5,13,2
2,12,8,4,6,3
2,12,9,1,1,1
2,12,10,8,26,3
2,12,11,12,34,5
2,12,12,6,10,4
2,12,13,1,1,1
2,12,14,2,4,1
2,12,15,7,13,4
2,12,16,22,88,8
2,12,17,6,12,4
2,12,18,7,15,4
2,12,19,7,21,3
2,12,20,6,12,3
2,12,21,8,28,4
2,12,22,12,18,9
2,12,23,14,30,7
2,12,24,5,9,3
2,12,25,4,6,3
2,12,26,3,5,2
2,12,27,8,28,4
2,12,28,8,50,2
2,12,29,3,9,1
2,13,0,2,4,1
2,13,1,0,0,0
2,13,2,0,0,0
2,13,3,4,16,1
2,13,4,5,25,1
2,13,5,4,8,2
2,13,6,10,36,3
2,13,7,6,14,3
2,13,8,3,3,3
2,13,9,4,6,3
2,13,10,10,26,4
2,13,11,9,21,5
2,13,12,9,17,5
2,13,13,1,1,1
2,13,14,9,15,6
2,13,15,10,24,5
2,13,16,10,68,2
2,13,17,7,21,3
2,13,18,14,44,5
2,13,19,11,19,7
2,13,20,13,63,4
2,13,21,14,64,5
2,13,22,7,9,6
2,13,23,4,6,3
2,13,24,13,71,5
2,13,25,12,22,8
2,13,26,13,27,8
2,13,27,12,24,8
2,13,28,7,21,3
2,13,29,0,0,0
2,14,0,0,0,0
2,14,1,0,0,0
2,14,2,0,0,0
2,14,3,0,0,0
2,14,4,0,0,0
2,14,5,4,16,1
2,14,6,2,2,2
2,14,7,3,9,1
2,14,8,2,2,2
2,14,9,8,12,6
2,14,10,21,121,8
2,14,11,9,13,7
2,14,12,3,5,2
2,14,13,0,0,0
2,14,14,6,14,3
2,14,15,12,26,6
2,14,16,10,34,3
2,14,17,3,9,1
2,14,18,8,14,5
2,14,19,9,25,4
2,14,20,1,1,1
2,14,21,7,13,4
2,14,22,2,4,1
2,14,23,3,3,3
2,14,24,8,20,5
2,14,25,11,29,6
2,14,26,15,35,8
2,14,27,13,27,7
2,14,28,16,94,6
2,14,29,13,75,3
2,15,0,2,4,1
2,15,1,1,1,1
2,15,2,0,0,0
2,15,3,0,0,0
2,15,4,0,0,0
2,15,5,0,0,0
2,15,6,2,4,1
2,15,7,11,69,3
2,15,8,4,6,3
2,15,9,6,14,3
2,15,10,8,28,4
2,15,11,12,32,6
2,15,12,10,42,4
2,15,13,5,25,1
2,15,14,8,40,2
2,15,15,8,26,3
2,15,16,11,57,3
2,15,17,2,4,1
2,15,18,5,17,2
2,15,19,12,38,5
2,15,20,14,48,6
2,15,21,16,44,8
2,15,22,4,6,3
2,15,23,6,18,3
2,15,24,7,13,5
2,15,25,6,10,4
2,15,26,16,36,8
2,15,27,11,41,3
2,15,28,7,13,4
2,15,29,5,9,3
2,16,0,1,1,1
2,16,1,1,1,1
2,16,2,0,0,0
2,16,3,0,0,0
2,16,4,0,0,0
2,16,5,0,0,0
2,16,6,0,0,0
2,16,7,1,1,1
2,16,8,3,3,3
2,16,9,2,2,2
2,16,10,8,14,5
2,16,11,12,30,5
2,16,12,8,18,4
2,16,13,6,20,2
2,16,14,6,10,4
2,16,15,4,6,3
2,16,16,2,4,1
2,16,17,3,5,2
2,16,18,12,30,6
2,16,19,15,41,8
2,16,20,8,12,6
2,16,21,11,37,4
2,16,22,11,29,6
2,16,23,13,49,5
2,16,24,14,28,8
2,16,25,12,34,7
2,16,26,9,17,5
2,16,27,0,0,0
2,16,28,2,2,2
2,16,29,4,8,2
2,17,0,0,0,0
2,17,1,5,25,1
2,17,2,2,4,1
2,17,3,0,0,0
2,17,4,1,1,1
2,17,5,7,49,1
2,17,6,2,4,1
2,17,7,0,0,0
2,17,8,2,4,1
2,17,9,5,11,3
2,17,10,7,25,2
2,17,11,6,26,2
2,17,12,7,13,4
2,17,13,3,9,1
2,17,14,1,1,1
2,17,15,11,29,5
2,17,16,6,12,4
2,17,17,14,48,6
2,17,18,11,31,5
2,17,19,20,66,8
2,17,20,21,71,7
2,17,21,9,23,5
2,17,22,14,42,6
2,17,23,7,13,4
2,17,24,10,20,6
2,17,25,10,22,5
2,17,26,3,5,2
2,17,27,1,1,1
2,17,28,0,0,0
2,17,29,2,4,1
2,18,0,0,0,0
2,18,1,0,0,0
2,18,2,0,0,0
2,18,3,0,0,0
2,18,4,2,4,1
2,18,5,1,1,1
2,18,6,1,1,1
2,18,7,0,0,0
2,18,8,0,0,0
2,18,9,5,17,2
2,18,10,2,4,1
2,18,11,4,4,4
2,18,12,2,2,2
2,18,13,12,40,5
2,18,14,2,4,1
2,18,15,9,19,5
2,18,16,17,67,6
2,18,17,13,41,6
2,18,18,13,55,5
2,18,19,4,6,3
2,18,20,9,15,6
2,18,21,9,17,6
2,18,22,8,26,3
2,18,23,10,22,5
2,18,24,2,2,2
2,18,25,3,5,2
2,18,26,2,2,2
2,18,27,1,1,1
2,18,28,2,2,2
2,18,29,2,4,1
2,19,0,0,0,0
2,19,1,0,0,0
2,19,2,0,0,0
2,19,3,0,0,0
2,19,4,6,20,2
2,19,5,2,4,1
2,19,6,0,0,0
2,19,7,0,0,0
2,19,8,0,0,0
2,19,9,3,5,2
2,19,10,3,5,2
2,19,11,6,18,2
2,19,12,2,4,1
2,19,13,5,9,3
2,19,14,2,2,2
2,19,15,10,28,5
2,19,16,1,1,1
2,19,17,9,15,6
2,19,18,6,8,5
2,19,19,2,2,2
2,19,20,10,18,6
2,19,21,9,17,6
2,19,22,31,183,8
2,19,23,7,11,5
2,19,24,7,11,5
2,19,25,3,5,2
2,19,26,3,9,1
2,19,27,6,14,3
2,19,28,1,1,1
2,19,29,1,1,1
2,20,0,0,0,0
2,20,1,0,0,0
2,20,2,0,0,0
2,20,3,1,1,1
2,20,4,2,4,1
2,20,5,4,16,1
2,20,6,0,0,0
2,20,7,0,0,0
2,20,8,3,5,2
2,20,9,2,4,1
2,20,10,3,5,2
2,20,11,2,2,2
2,20,12,2,2,2
2,20,13,4,16,1
2,20,14,1,1,1
2,20,15,2,2,2
2,20,16,2,4,1
2,20,17,4,6,3
2,20,18,11,39,4
2,20,19,3,5,2
2,20,20,4,6,3
2,20,21,9,65,2
2,20,22,7,15,4
2,20,23,7,37,2
2,20,24,5,17,2
2,20,25,1,1,1
2,20,26,0,0,0
2,20,27,6,36,1
2,20,28,2,2,2
2,20,29,3,5,2
2,21,0,0,0,0
2,21,1,1,1,1
2,21,2,1,1,1
2,21,3,5,13,2
2,21,4,0,0,0
2,21,5,1,1,1
2,21,6,0,0,0
2,21,7,1,1,1
2,21,8,2,2,2
2,21,9,2,4,1
2,21,10,1,1,1
2,21,11,2,4,1
2,21,12,0,0,0
2,21,13,9,81,1
2,21,14,7,29,2
2,21,15,2,4,1
2,21,16,10,52,2
2,21,17,1,1,1
2,21,18,5,7,4
2,21,19,3,5,2
2,21,20,11,43,5
2,21,21,4,10,2
2,21,22,1,1,1
2,21,23,5,7,4
2,21,24,1,1,1
2,21,25,0,0,0
2,21,26,4,16,1
2,21,27,5,9,3
2,21,28,3,5,2
2,21,29,3,9,1
2,22,0,0,0,0
2,22,1,4,16,1
2,22,2,6,36,1
2,22,3,1,1,1
2,22,4,1,1,1
2,22,5,0,0,0
2,22,6,0,0,0
2,22,7,3,5,2
2,22,8,0,0,0
2,22,9,0,0,0
2,22,10,1,1,1
2,22,11,2,4,1
2,22,12,0,0,0
2,22,13,10,44,3
2,22,14,6,36,1
2,22,15,1,1,1
2,22,16,4,10,2
2,22,17,1,1,1
2,22,18,11,43,5
2,22,19,1,1,1
2,22,20,1,1,1
2,22,21,0,0,0
2,22,22,0,0,0
2,22,23,2,2,2
2,22,24,1,1,1
2,22,25,0,0,0
2,22,26,3,9,1
2,22,27,2,2,2
2,22,28,2,2,2
2,22,29,0,0,0
2,23,0,0,0,0
2,23,1,0,0,0
2,23,2,1,1,1
2,23,3,0,0,0
2,23,4,1,1,1
2,23,5,1,1,1
2,23,6,1,1,1
2,23,7,1,1,1
2,23,8,0,0,0
2,23,9,2,2,2
2,23,10,0,0,0
2,23,11,0,0,0
2,23,12,0,0,0
2,23,13,1,1,1
2,23,14,0,0,0
2,23,15,0,0,0
2,23,16,2,4,1
2,23,17,0,0,0
2,23,18,1,1,1
2,23,19,10,42,4
2,23,20,2,2,2
2,23,21,7,15,4
2,23,22,4,10,2
2,23,23,0,0,0
2,23,24,3,5,2
2,23,25,0,0,0
2,23,26,0,0,0
2,23,27,1,1,1
2,23,28,0,0,0
2,23,29,0,0,0
2,24,0,0,0,0
2,24,1,5,25,1
2,24,2,0,0,0
2,24,3,1,1,1
2,24,4,2,4,1
2,24,5,0,0,0
2,24,6,0,0,0
2,24,7,0,0,0
2,24,8,2,4,1
2,24,9,3,5,2
2,24,10,0,0,0
2,24,11,0,0,0
2,24,12,0,0,0
2,24,13,1,1,1
2,24,14,0,0,0
2,24,15,0,0,0
2,24,16,1,1,1
2,24,17,0,0,0
2,24,18,2,2,2
2,24,19,4,16,1
2,24,20,4,10,2
2,24,21,4,10,2
2,24,22,4,10,2
2,24,23,0,0,0
2,24,24,2,2,2
2,24,25,1,1,1
2,24,26,1,1,1
2,24,27,2,4,1
2,24,28,1,1,1
2,24,29,0,0,0
2,25,0,0,0,0
2,25,1,0,0,0
2,25,2,1,1,1
2,25,3,2,2,2
2,25,4,1,1,1
2,25,5,0,0,0
2,25,6,0,0,0
2,25,7,0,0,0
2,25,8,0,0,0
2,25,9,0,0,0
2,25,10,0,0,0
2,25,11,0,0,0
2,25,12,0,0,0
2,25,13,0,0,0
2,25,14,0,0,0
2,25,15,0,0,0
2,25,16,1,1,1
2,25,17,0,0,0
2,25,18,0,0,0
2,25,19,0,0,0
2,25,20,2,4,1
2,25,21,1,1,1
2,25,22,0,0,0
2,25,23,1,1,1
2,25,24,1,1,1
2,25,25,0,0,0
2,25,26,0,0,0
2,25,27,1,1,1
2,25,28,0,0,0
2,25,29,0,0,0
2,26,0,0,0,0
2,26,1,0,0,0
2,26,2,0,0,0
2,26,3,0,0,0
2,26,4,0,0,0
2,26,5,1,1,1
2,26,6,0,0,0
2,26,7,3,9,1
2,26,8,2,4,1
2,26,9,0,0,0
2,26,10,0,0,0
2,26,11,0,0,0
2,26,12,0,0,0
2,26,13,0,0,0
2,26,14,0,0,0
2,26,15,0,0,0
2,26,16,1,1,1
2,26,17,0,0,0
2,26,18,0,0,0
2,26,19,0,0,0
2,26,20,0,0,0
2,26,21,2,4,1
2,26,22,0,0,0
2,26,23,0,0,0
2,26,24,0,0,0
2,26,25,0,0,0
2,26,26,2,4,1
2,26,27,0,0,0
2,26,28,0,0,0
2,26,29,0,0,0
2,27,0,0,0,0
2,27,1,0,0,0
2,27,2,0,0,0
2,27,3,0,0,0
2,27,4,0,0,0
2,27,5,1,1,1
2,27,6,0,0,0
2,27,7,0,0,0
2,27,8,0,0,0
2,27,9,0,0,0
2,27,10,0,0,0
2,27,11,0,0,0
2,27,12,0,0,0
2,27,13,0,0,0
2,27,14,0,0,0
2,27,15,0,0,0
2,27,16,1,1,1
2,27,17,0,0,0
2,27,18,0,0,0
2,27,19,0,0,0
2,27,20,0,0,0
2,27,21,0,0,0
2,27,22,2,4,1
2,27,23,1,1,1
2,27,24,0,0,0
2,27,25,4,16,1
2,27,26,4,16,1
2,27,27,0,0,0
2,27,28,0,0,0
2,27,29,0,0,0
2,28,0,0,0,0
2,28,1,0,0,0
2,28,2,0,0,0
2,28,3,0,0,0
2,28,4,0,0,0
2,28,5,0,0,0
2,28,6,1,1,1
2,28,7,0,0,0
2,28,8,0,0,0
2,28,9,0,0,0
2,28,10,0,0,0
2,28,11,0,0,0
2,28,12,0,0,0
2,28,13,0,0,0
2,28,14,1,1,1
2,28,15,0,0,0
2,28,16,0,0,0
2,28,17,0,0,0
2,28,18,0,0,0
2,28,19,0,0,0
2,28,20,0,0,0
2,28,21,0,0,0
2,28,22,0,0,0
2,28,23,2,4,1
2,28,24,1,1,1
2,28,25,0,0,0
2,28,26,0,0,0
2,28,27,0,0,0
2,28,28,0,0,0
2,28,29,0,0,0
2,29,0,0,0,0
2,29,1,0,0,0
2,29,2,0,0,0
2,29,3,0,0,0
2,29,4,0,0,0
2,29,5,0,0,0
2,29,6,2,4,1
2,29,7,1,1,1
2,29,8,0,0,0
2,29,9,0,0,0
2,29,10,0,0,0
2,29,11,0,0,0
2,29,12,0,0,0
2,29,13,0,0,0
2,29,14,0,0,0
2,29,15,0,0,0
2,29,16,0,0,0
2,29,17,0,0,0
2,29,18,0,0,0
2,29,19,0,0,0
2,29,20,0,0,0
2,29,21,0,0,0
2,29,22,0,0,0
2,29,23,1,1,1
2,29,24,0,0,0
2,29,25,0,0,0
2,29,26,0,0,0
2,29,27,0,0,0
2,29,28,0,0,0
2,29,29,0,0,0
3,0,0,0,0,0
3,0,1,0,0,0
3,0,2,0,0,0
3,0,3,0,0,0
3,0,4,0,0,0
3,0,5,0,0,0
3,0,6,0,0,0
3,0,7,0,0,0
3,0,8,0,0,0
3,0,9,0,0,0
3,0,10,0,0,0
3,0,11,0,0,0
3,0,12,0,0,0
3,0,13,0,0,0
3,0,14,0,0,0
3,0,15,0,0,0
3,0,16,0,0,0
3,0,17,0,0,0
3,0,18,0,0,0
3,0,19,0,0,0
3,0,20,0,0,0
3,0,21,0,0,0
3,0,22,0,0,0
3,0,23,3,9,1
3,0,24,4,16,1
3,0,25,0,0,0
3,0,26,1,1,1
3,0,27,0,0,0
3,0,28,0,0,0
3,0,29,2,4,1
3,1,0,0,0,0
3,1,1,0,0,0
3,1,2,0,0,0
3,1,3,0,0,0
3,1,4,0,0,0
3,1,5,0,0,0
3,1,6,0,0,0
3,1,7,0,0,0
3,1,8,0,0,0
3,1,9,0,0,0
3,1,10,0,0,0
3,1,11,0,0,0
3,1,12,0,0,0
3,1,13,0,0,0
3,1,14,0,0,0
3,1,15,0,0,0
3,1,16,0,0,0
3,1,17,0,0,0
3,1,18,0,0,0
3,1,19,0,0,0
3,1,20,1,1,1
3,1,21,2,4,1
3,1,22,2,4,1
3,1,23,2,4,1
3,1,24,6,36,1
3,1,25,2,4,1
3,1,26,0,0,0
3,1,27,0,0,0
3,1,28,0,0,0
3,1,29,1,1,1
3,2,0,0,0,0
3,2,1,0,0,0
3,2,2,0,0,0
3,2,3,0,0,0
3,2,4,0,0,0
3,2,5,0,0,0
3,2,6,0,0,0
3,2,7,0,0,0
3,2,8,0,0,0
3,2,9,0,0,0
3,2,10,1,1,1
3,2,11,0,0,0
3,2,12,0,0,0
3,2,13,0,0,0
3,2,14,0,0,0
3,2,15,0,0,0
3,2,16,0,0,0
3,2,17,0,0,0
3,2,18,0,0,0
3,2,19,0,0,0
3,2,20,0,0,0
3,2,21,6,20,2
3,2,22,2,4,1
3,2,23,1,1,1
3,2,24,3,9,1
3,2,25,4,10,2
3,2,26,0,0,0
3,2,27,0,0,0
3,2,28,1,1,1
3,2,29,2,2,2
3,3,0,0,0,0
3,3,1,0,0,0
3,3,2,0,0,0
3,3,3,0,0,0
3,3,4,0,0,0
3,3,5,0,0,0
3,3,6,0,0,0
3,3,7,0,0,0
3,3,8,0,0,0
3,3,9,4,10,2
3,3,10,3,5,2
3,3,11,0,0,0
3,3,12,0,0,0
3,3,13,0,0,0
3,3,14,0,0,0
3,3,15,0,0,0
3,3,16,0,0,0
3,3,17,0,0,0
3,3,18,1,1,1
3,3,19,8,40,2
3,3,20,2,2,2
3,3,21,9,33,3
3,3,22,5,13,2
3,3,23,0,0,0
3,3,24,1,1,1
3,3,25,0,0,0
3,3,26,0,0,0
3,3,27,4,10,2
3,3,28,5,17,2
3,3,29,0,0,0
3,4,0,0,0,0
3,4,1,0,0,0
3,4,2,0,0,0
3,4,3,0,0,0
3,4,4,0,0,0
3,4,5,0,0,0
3,4,6,1,1,1
3,4,7,0,0,0
3,4,8,1,1,1
3,4,9,4,16,1
3,4,10,1,1,1
3,4,11,0,0,0
3,4,12,0,0,0
3,4,13,2,4,1
3,4,14,2,4,1
3,4,15,0,0,0
3,4,16,3,9,1
3,4,17,0,0,0
3,4,18,1,1,1
3,4,19,3,9,1
3,4,20,6,14,3
3,4,21,3,5,2
3,4,22,11,43,3
3,4,23,4,10,2
3,4,24,1,1,1
3,4,25,0,0,0
3,4,26,2,4,1
3,4,27,4,16,1
3,4,28,0,0,0
3,4,29,0,0,0
3,5,0,0,0,0
3,5,1,0,0,0
3,5,2,0,0,0
3,5,3,0,0,0
3,5,4,0,0,0
3,5,5,0,0,0
3,5,6,1,1,1
3,5,7,0,0,0
3,5,8,5,13,2
3,5,9,5,11,3
3,5,10,4,6,3
3,5,11,4,10,2
3,5,12,0,0,0
3,5,13,4,16,1
3,5,14,0,0,0
3,5,15,0,0,0
3,5,16,4,16,1
3,5,17,0,0,0
3,5,18,0,0,0
3,5,19,8,22,3
3,5,20,5,9,3
3,5,21,4,8,2
3,5,22,9,41,3
3,5,23,3,5,2
3,5,24,9,31,4
3,5,25,3,5,2
3,5,26,1,1,1
3,5,27,0,0,0
3,5,28,3,9,1
3,5,29,4,16,1
3,6,0,0,0,0
3,6,1,0,0,0
3,6,2,0,0,0
3,6,3,0,0,0
3,6,4,0,0,0
3,6,5,0,0,0
3,6,6,0,0,0
3,6,7,0,0,0
3,6,8,3,3,3
3,6,9,6,10,4
3,6,10,8,30,3
3,6,11,5,9,3
3,6,12,5,9,3
3,6,13,6,12,3
3,6,14,2,4,1
3,6,15,0,0,0
3,6,16,0,0,0
3,6,17,0,0,0
3,6,18,0,0,0
3,6,19,12,70,4
3,6,20,5,13,2
3,6,21,6,14,3
3,6,22,6,10,4
3,6,23,5,9,3
3,6,24,7,15,4
3,6,25,4,16,1
3,6,26,5,17,2
3,6,27,1,1,1
3,6,28,2,2,2
3,6,29,1,1,1
3,7,0,0,0,0
3,7,1,0,0,0
3,7,2,0,0,0
3,7,3,0,0,0
3,7,4,1,1,1
3,7,5,0,0,0
3,7,6,3,9,1
3,7,7,3,9,1
3,7,8,6,20,2
3,7,9,1,1,1
3,7,10,0,0,0
3,7,11,1,1,1
3,7,12,3,5,2
3,7,13,10,42,4
3,7,14,9,39,4
3,7,15,4,10,2
3,7,16,6,10,4
3,7,17,7,15,4
3,7,18,4,16,1
3,7,19,3,5,2
3,7,20,4,8,2
3,7,21,10,22,5
3,7,22,12,56,3
3,7,23,7,15,4
3,7,24,5,5,5
3,7,25,2,4,1
3,7,26,0,0,0
3,7,27,0,0,0
3,7,28,3,5,2
3,7,29,0,0,0
3,8,0,1,1,1
3,8,1,2,4,1
3,8,2,2,4,1
3,8,3,1,1,1
3,8,4,3,3,3
3,8,5,3,5,2
3,8,6,4,10,2
3,8,7,4,16,1
3,8,8,2,2,2
3,8,9,3,5,2
3,8,10,0,0,0
3,8,11,3,5,2
3,8,12,3,9,1
3,8,13,3,5,2
3,8,14,6,12,4
3,8,15,6,14,3
3,8,16,4,6,3
3,8,17,6,14,3
3,8,18,5,17,2
3,8,19,8,30,3
3,8,20,14,38,6
3,8,21,14,58,7
3,8,22,7,15,4
3,8,23,7,15,4
3,8,24,6,26,2
3,8,25,3,9,1
3,8,26,15,113,2
3,8,27,7,29,2
3,8,28,3,5,2
3,8,29,2,2,2
3,9,0,2,4,1
3,9,1,1,1,1
3,9,2,2,4,1
3,9,3,0,0,0
3,9,4,0,0,0
3,9,5,1,1,1
3,9,6,2,2,2
3,9,7,2,4,1
3,9,8,8,26,3
3,9,9,7,37,2
3,9,10,6,20,2
3,9,11,9,27,4
3,9,12,22,92,6
3,9,13,4,6,3
3,9,14,4,4,4
3,9,15,6,12,4
3,9,16,5,7,4
3,9,17,2,4,1
3,9,18,12,72,3
3,9,19,9,19,5
3,9,20,9,15,6
3,9,21,10,24,6
3,9,22,10,38,3
3,9,23,3,5,2
3,9,24,8,24,3
3,9,25,3,5,2
3,9,26,6,26,2
3,9,27,1,1,1
3,9,28,2,2,2
3,9,29,3,3,3
3,10,0,0,0,0
3,10,1,3,5,2
3,10,2,1,1,1
3,10,3,0,0,0
3,10,4,1,1,1
3,10,5,1,1,1
3,10,6,0,0,0
3,10,7,4,10,2
3,10,8,12,62,3
3,10,9,14,52,5
3,10,10,6,10,4
3,10,11,8,20,4
3,10,12,5,9,3
3,10,13,3,9,1
3,10,14,9,15,6
3,10,15,10,24,6
3,10,16,9,23,4
3,10,17,11,21,7
3,10,18,21,59,10
3,10,19,13,23,9
3,10,20,18,42,9
3,10,21,13,75,4
3,10,22,11,39,4
3,10,23,2,4,1
3,10,24,13,43,5
3,10,25,9,23,4
3,10,26,14,52,6
3,10,27,3,3,3
3,10,28,2,2,2
3,10,29,1,1,1
3,11,0,0,0,0
3,11,1,3,5,2
3,11,2,0,0,0
3,11,3,0,0,0
3,11,4,4,8,2
3,11,5,1,1,1
3,11,6,8,26,3
3,11,7,7,21,3
3,11,8,15,47,6
3,11,9,14,52,6
3,11,10,10,22,5
3,11,11,13,29,7
3,11,12,24,76,9
3,11,13,5,9,3
3,11,14,9,25,4
3,11,15,6,8,5
3,11,16,15,57,6
3,11,17,14,32,8
3,11,18,13,23,9
3,11,19,11,21,7
3,11,20,19,75,8
3,11,21,13,33,6
3,11,22,24,76,11
3,11,23,4,6,3
3,11,24,13,29,7
3,11,25,7,11,5
3,11,26,15,39,7
3,11,27,11,43,5
3,11,28,9,17,6
3,11,29,7,13,4
3,12,0,4,16,1
3,12,1,1,1,1
3,12,2,2,4,1
3,12,3,2,4,1
3,12,4,18,102,4
3,12,5,6,12,3
3,12,6,5,9,3
3,12,7,8,20,4
3,12,8,3,5,2
3,12,9,14,48,6
3,12,10,13,43,5
3,12,11,21,83,7
3,12,12,19,49,9
3,12,13,14,32,7
3,12,14,3,5,2
3,12,15,6,8,5
3,12,16,23,103,6
3,12,17,27,131,8
3,12,18,15,39,7
3,12,19,24,98,9
3,12,20,22,90,8
3,12,21,18,44,10
3,12,22,29,77,13
3,12,23,19,73,8
3,12,24,10,18,7
3,12,25,11,17,8
3,12,26,17,43,8
3,12,27,12,38,4
3,12,28,16,70,6
3,12,29,14,42,7
3,13,0,4,10,2
3,13,1,5,13,2
3,13,2,0,0,0
3,13,3,4,10,2
3,13,4,9,23,4
3,13,5,12,42,4
3,13,6,7,15,4
3,13,7,12,86,3
3,13,8,7,29,2
3,13,9,6,6,6
3,13,10,13,39,6
3,13,11,4,6,3
3,13,12,12,28,6
3,13,13,19,115,7
3,13,14,21,65,9
3,13,15,25,77,12
3,13,16,31,143,10
